URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.99danji.com,15,2,5,0,29,54,83,0.34939759,13,2,0,0,12,0,0,0,0,0,2
http://www.fzu.edu.cn,15,0,6,0,19,0,19,1,1,0,0,0,1,4,0,0,0,0,0
http://www.zongheng.com,18,0,5,0,78,3,81,0.962962963,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.duote.com,15,0,5,0,0,366,366,0,6,1,0,0,0,0,0,0,0,0,0
http://www.qutoutiao.net,19,0,5,0,13,1,14,0.928571429,2,0,0,0,5,0,0,0,0,0,5
http://www.qlwb.com.cn,16,0,6,0,84,14,98,0.857142857,3,0,0,0,4,6,3,0,0,0,1
http://www.zhongkao.com,18,0,5,0,0,129,129,0,9,2,2,0,3,0,0,0,0,0,1
http://www.hangzhou.gov.cn,20,0,6,0,103,113,216,0.476851852,9,3,6,0,1,2,2,0,0,0,1
http://www.gzmama.com,16,0,5,0,34,86,120,0.283333333,10,4,2,0,0,0,0,0,0,0,0
http://www.opdown.com,16,0,5,0,288,11,299,0.963210702,5,2,0,0,0,0,0,0,0,0,0
http://www.chazidian.com,19,0,5,0,89,5,94,0.946808511,3,0,2,1,5,1,1,0,0,0,2
http://www.lanrentuku.com,20,0,5,0,57,44,101,0.564356436,8,0,0,0,0,0,0,0,0,0,0
http://www.pcsoft.com.cn,18,0,6,0,173,31,204,0.848039216,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.jiandaoyun.com,20,0,5,0,29,13,42,0.69047619,7,2,0,19,0,0,0,0,0,0,0
http://www.pipaw.com,15,0,5,0,97,166,263,0.368821293,13,6,0,0,0,0,0,0,0,0,0
http://www.xmfish.com,16,0,5,0,180,25,205,0.87804878,8,3,1,0,13,0,1,0,0,0,2
http://www.sanjieke.cn,17,0,5,0,16,4,20,0.8,4,2,2,0,2,0,0,0,0,0,2
http://www.36mh.com,12,2,5,0,29,133,162,0.179012346,4,1,0,0,0,1,0,0,0,0,0
http://www.soyunpan.com,18,0,5,0,24,33,57,0.421052632,9,2,0,0,0,0,0,0,0,0,0
http://www.helplib.com,17,0,5,0,18,50,68,0.264705882,11,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ckck.vip,14,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
http://www.1688wan.com,13,4,5,0,37,3,40,0.925,9,4,0,0,0,2,0,0,0,0,0
http://www.5eplay.com,15,1,5,0,5,1,6,0.833333333,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.foxitsoftware.cn,22,0,5,0,95,4,99,0.95959596,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tp-link.com.cn,18,0,7,1,31,6,37,0.837837838,2,0,0,0,1,0,0,0,0,0,0
http://www.xilinjie.com,18,0,5,0,0,31,31,0,3,0,0,0,4,6,1,0,0,0,0
http://www.sendong.com,17,0,5,0,66,7,73,0.904109589,5,0,0,0,5,0,0,0,0,0,3
http://www.jaeapp.com,16,0,5,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0
http://www.jaeapp.com,16,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
http://www.biomart.cn,16,0,5,0,7,140,147,0.047619048,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.gaosan.com,16,0,5,0,58,5,63,0.920634921,3,0,4,0,2,2,0,0,0,0,0
http://www.chuansong.me,18,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
http://www.chuansong.me,18,0,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2
http://www.c-ctrip.com,16,0,6,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
http://www.c-ctrip.com,16,0,6,1,0,0,0,0,0,0,2,0,27,0,0,0,0,0,25
http://www.c-ctrip.com,16,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.c-ctrip.com,16,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.horsechinaone.com,23,0,5,0,89,5,94,0.946808511,5,2,0,0,0,0,0,0,0,0,0
http://www.baoshu8.com,16,1,5,0,33,3,36,0.916666667,4,1,2,0,2,1,6,0,0,0,0
http://www.gmz88.com,13,2,5,0,121,6,127,0.952755906,3,1,0,0,0,0,0,0,0,0,0
http://www.customs.gov.cn,19,0,6,0,146,0,146,1,2,0,1,0,10,0,0,0,0,0,3
http://www.epinv.com,15,0,5,0,83,110,193,0.430051813,10,2,0,0,0,0,0,0,0,0,0
http://www.bbsmax.com,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.bbsmax.com,16,0,5,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,14
http://www.nvidia.cn,15,0,5,0,47,23,70,0.671428571,10,6,2,0,2,0,0,0,0,0,2
http://www.ef.com.cn,14,0,6,0,4,42,46,0.086956522,10,3,1,0,0,0,0,0,0,0,0
http://www.acc5.com,13,1,5,0,96,19,115,0.834782609,8,4,0,0,0,0,0,0,0,0,0
http://qiyukf.com,13,0,4,0,0,34,34,0,3,1,0,6,12,2,0,0,0,0,5
http://www.deppon.com,16,0,5,0,62,45,107,0.579439252,11,7,0,0,1,0,0,0,0,0,0
http://www.diyiyou.com,17,0,5,0,41,3,44,0.931818182,4,1,0,0,0,0,0,0,0,0,0
http://www.pianshen.com,18,0,5,0,46,1,47,0.978723404,6,5,0,0,1,0,0,0,0,0,1
http://www.importnew.com,19,0,5,0,48,1,49,0.979591837,5,3,0,0,1,0,0,0,0,0,0
