URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num
http://www.techweb.com.cn,19,0,6,0,90,10,100,0.9,4,0
http://699pic.com,10,3,4,0,53,0,53,1.0,3,1
http://www.91jm.com,12,2,5,0,123,15,138,0.8913043478260869,6,1
http://www.d1ev.com,13,1,5,0,43,72,115,0.3739130434782609,5,1
http://www.2cto.com,13,1,5,0,61,7,68,0.8970588235294118,4,1
http://www.chinaunix.net,19,0,5,0,10,13,23,0.43478260869565216,5,1
http://www.whu.edu.cn,15,0,6,0,45,0,45,1.0,1,0
http://www.book118.com,14,3,5,0,21,1,22,0.9545454545454546,3,1
http://www.19lou.com,13,2,5,0,5,98,103,0.04854368932038835,7,3
http://www.fangdd.com,16,0,5,0,15,0,15,1.0,1,0
http://www.9ku.com,12,1,5,0,27,53,80,0.3375,13,5
http://www.wechat.com,16,0,5,0,0,0,0,0.0,0,0
http://www.wechat.com,16,0,5,0,0,13,13,0.0,1,0
http://www.meizu.com,15,0,5,0,51,5,56,0.9107142857142856,4,1
http://www.tgfcer.com,16,0,5,0,48,7,55,0.8727272727272727,10,4
http://www.shanbay.com,17,0,5,0,0,3,3,0.0,2,1
http://www.biquge.com.tw,18,0,6,0,15,0,15,1.0,2,0
http://www.woshipm.com,17,0,5,0,66,1,67,0.9850746268656716,2,0
http://www.online.sh.cn,17,0,6,0,59,60,119,0.4957983193277311,10,1
http://www.ifensi.com,16,0,5,0,234,20,254,0.9212598425196852,7,3
http://www.zhan.com,14,0,5,0,111,11,122,0.9098360655737704,11,5
http://www.zhan.com,14,0,5,0,111,11,122,0.9098360655737704,11,5
http://gitee.com,12,0,4,0,44,1,45,0.9777777777777776,3,0
http://www.120ask.com,13,3,5,0,5,144,149,0.03355704697986577,5,1
http://nanjing.cn2che.com,19,1,5,0,109,9,118,0.923728813559322,2,0
http://www.paopaoche.net,19,0,5,0,37,4,41,0.902439024390244,4,1
http://www.processon.com,19,0,5,0,7,4,11,0.6363636363636364,5,3
http://www.iteye.com,15,0,5,0,26,44,70,0.37142857142857133,9,2
http://www.saic.gov.cn,16,0,6,0,0,0,0,0.0,0,0
http://samr.saic.gov.cn,17,0,6,0,57,0,57,1.0,3,1
http://www.linuxidc.com,18,0,5,0,33,2,35,0.9428571428571428,2,0
http://www.cfsbcn.com,16,0,5,0,138,12,150,0.92,5,0
http://www.d1com.com,14,1,5,0,48,12,60,0.8,3,0
http://www.d1com.com,14,1,5,0,48,12,60,0.8,2,0
http://www.unrealengine.com,22,0,5,0,53,2,55,0.9636363636363636,2,0
http://www.dgtle.com,15,0,5,0,96,4,100,0.96,3,0
http://www.qiniu.com,15,0,5,0,96,13,109,0.8807339449541285,6,1
http://www.80s.tw,10,2,5,0,3,91,94,0.031914893617021274,8,1
http://www.lbldy.com,15,0,5,0,0,5,5,0.0,1,0
http://www.wangdaidongfang.com,25,0,5,0,51,4,55,0.9272727272727272,7,4
http://koolshare.cn,15,0,4,0,39,1,40,0.975,3,2
http://koolshare.cn,15,0,4,0,38,3,41,0.9268292682926829,3,1
http://dig.chouti.com,16,0,5,0,75,0,75,1.0,1,0
http://www.ynet.com,14,0,5,0,84,5,89,0.9438202247191012,4,1
http://www.icourse163.org,17,3,5,0,14,139,153,0.0915032679738562,12,5
http://nanjing.zbj.com,17,0,5,0,32,111,143,0.22377622377622375,7,2
http://www.juooo.com,15,0,5,0,85,53,138,0.6159420289855072,20,6
http://www.zybang.com,16,0,5,0,0,41,41,0.0,2,0
http://www.pcgames.com.cn,19,0,6,0,42,5,47,0.8936170212765957,5,2
http://www.66ys.tv,11,2,5,0,13,19,32,0.40625,9,4
http://www.gaoloumi.com,18,0,5,0,76,17,93,0.8172043010752689,8,2
http://www.iplaysoft.com,19,0,5,0,63,95,158,0.3987341772151899,16,5
http://www.10jqka.com.cn,16,2,6,0,14,109,123,0.11382113821138212,5,2
http://www.ruiwen.com,16,0,5,0,75,7,82,0.9146341463414634,12,8
http://www.400.cn,9,3,5,0,19,8,27,0.7037037037037037,7,3
http://www.313.cn,9,3,5,0,21,9,30,0.7,4,1
http://www.etest.net.cn,17,0,6,0,39,6,45,0.8666666666666667,5,2
http://www.shanghuiwangluo.com,25,0,5,0,38,26,64,0.59375,4,1
http://www.shanghuiwangluo.com,25,0,5,0,38,26,64,0.59375,2,0
http://www.ca168.com,12,3,5,0,134,6,140,0.9571428571428572,6,2
http://www.zealer.com,16,0,5,0,40,5,45,0.8888888888888888,8,3
http://www.jiyoujia.com,18,0,5,0,2,84,86,0.02325581395348837,6,2
http://www.mgtv.com,14,0,5,0,60,34,94,0.6382978723404256,5,1
http://www.smartisan.com,19,0,5,0,6,9,15,0.4,3,1
http://www.smartisan.com,19,0,5,0,0,0,0,0.0,0,0
http://www.kancloud.cn,17,0,5,0,8,2,10,0.8,6,3
http://www.cnki.com.cn,16,0,6,0,0,0,0,0.0,0,0
http://www.cnki.com.cn,16,0,6,0,74,17,91,0.8131868131868132,4,1
http://www.5acbd.com,14,1,5,0,106,6,112,0.9464285714285714,5,2
http://www.made-in-china.com,21,0,7,2,11,26,37,0.2972972972972973,9,3
http://www.linkstars.com,19,0,5,0,11,0,11,1.0,1,0
http://www.downcc.com,16,0,5,0,353,13,366,0.96448087431694,2,0
http://www.verycd.com,16,0,5,0,2,129,131,0.015267175572519085,6,3
http://www.xmu.edu.cn,15,0,6,0,26,0,26,1.0,1,0
http://www.kmf.com,13,0,5,0,189,4,193,0.9792746113989638,3,1
http://www.tvmao.com,15,0,5,0,10,88,98,0.1020408163265306,8,2
http://www.cpta.com.cn,16,0,6,0,36,4,40,0.9,4,0
http://www.xtx6.com,13,1,5,0,58,2,60,0.9666666666666668,2,0
http://www.hao6v.com,14,1,5,0,9,29,38,0.2368421052631579,9,3
http://nj.fzg360.com,12,3,5,0,106,6,112,0.9464285714285714,3,0
http://www.9978.cn,9,4,5,0,0,156,156,0.0,4,1
http://www.manmanbuy.com,19,0,5,0,44,12,56,0.7857142857142857,6,2
http://365jia.cn,9,3,4,0,107,299,406,0.26354679802955666,5,0
http://www.9r.cn,10,1,5,0,18,4,22,0.8181818181818182,2,0
http://www.tianqi.com,16,0,5,0,10,63,73,0.136986301369863,6,2
http://unity3d.com,13,1,4,0,51,14,65,0.7846153846153846,20,12
http://www.mbalib.com,16,0,5,0,13,5,18,0.7222222222222222,4,1
http://www.battlenet.com.cn,21,0,6,0,24,44,68,0.35294117647058826,7,1
http://www.battlenet.com.cn,21,0,6,0,22,44,66,0.3333333333333333,4,1
http://www.jc35.com,12,2,5,0,473,21,494,0.95748987854251,10,6
http://www.xiaoman.cn,16,0,5,0,33,12,45,0.7333333333333333,6,0
http://www.cjdby.net,15,0,5,0,48,2,50,0.96,2,0
http://www.vcg.com,13,0,5,0,11,1,12,0.9166666666666666,5,2
http://www.cnwnews.com,17,0,5,0,72,1,73,0.9863013698630136,3,2
http://www.jobui.com,15,0,5,0,59,1,60,0.9833333333333332,3,1
http://neets.cc,11,0,4,0,86,7,93,0.9247311827956988,9,3
http://www.chinahr.com,17,0,5,0,3,50,53,0.05660377358490566,4,1
http://www.gushiwen.org,18,0,5,0,39,1,40,0.975,2,0
http://www.95516.com,10,5,5,0,20,0,20,1.0,1,0
http://www.tapd.cn,13,0,5,0,28,4,32,0.875,4,1
http://www.tsichuan.com,18,0,5,0,63,4,67,0.9402985074626866,2,0
http://www.xidian.edu.cn,18,0,6,0,106,0,106,1.0,1,0
http://www.ishuhui.com,17,0,5,0,7,7,14,0.5,5,0
http://www.eccn.com,14,0,5,0,107,18,125,0.856,11,3
http://www.3d66.com,11,3,5,0,44,2,46,0.9565217391304348,2,0
http://www.lamabang.com,18,0,5,0,43,64,107,0.4018691588785047,10,5
http://www.zjol.com.cn,16,0,6,0,59,0,59,1.0,4,3
http://www.yidianzixun.com,21,0,5,0,19,45,64,0.296875,9,4
http://www.zhibo.tv,14,0,5,0,83,18,101,0.8217821782178217,4,1
http://www.d1net.com,14,1,5,0,101,1,102,0.9901960784313726,4,2
http://www.cnad.com,14,0,5,0,88,24,112,0.7857142857142857,5,0
http://www.cas.cn,12,0,5,0,236,1,237,0.9957805907172996,3,2
http://www.dongqiudi.com,19,0,5,0,149,3,152,0.9802631578947368,3,1
http://www.tvhome.com,16,0,5,0,3,85,88,0.03409090909090909,5,1
http://www.elecfans.com,18,0,5,0,255,165,420,0.6071428571428571,11,2
http://www.byr.cn,12,0,5,0,0,0,0,0.0,0,0
http://www.dzwww.com,15,0,5,0,220,37,257,0.8560311284046692,8,6
http://www.zhipin.com,16,0,5,0,38,49,87,0.4367816091954023,7,0
http://www.dayanzai.me,17,0,5,0,60,46,106,0.5660377358490566,12,2
http://www.hi-pda.com,15,0,6,1,10,1,11,0.9090909090909092,2,1
http://www.modernweekly.com,22,0,5,0,64,3,67,0.9552238805970148,4,2
http://www.myzaker.com,17,0,5,0,52,0,52,1.0,1,0
http://www.hlxiang.com,17,0,5,0,59,8,67,0.8805970149253731,5,2
http://www.teambition.com,20,0,5,0,0,46,46,0.0,4,0
http://www.wto168.net,13,3,5,0,110,35,145,0.7586206896551724,10,4
http://home.zhiyoo.com,17,0,5,0,54,69,123,0.4390243902439024,5,2
http://www.xcar.com.cn,16,0,6,0,1,1,2,0.5,2,1
http://www.xcar.com.cn,16,0,6,0,104,100,204,0.5098039215686274,8,4
http://www.qdaily.com,16,0,5,0,18,0,18,1.0,1,0
http://www.duoyi.com,15,0,5,0,55,2,57,0.9649122807017544,3,1
http://www.122.gov.cn,12,3,6,0,0,0,0,0.0,0,0
http://www.122.gov.cn,12,3,6,0,35,1,36,0.9722222222222222,4,2
http://www.famulei.com,17,0,5,0,229,1,230,0.9956521739130436,2,0
http://www.chaoxing.com,18,0,5,0,17,4,21,0.8095238095238095,5,2
