url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.refindsexy.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pasticceriabonci.it,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.eddenya.com,0,0,0,0,0,0,0,0,0
http://www.backup.terra5llc.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.naairah.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.marialorena.com.br,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.zt.tim-taxi.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.wechselkur.de,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.sporttraum.de,1,0,0,0,0,0,0,0,0
http://www.vartashakti.com,0,0,0,0,0,0,0,0,0
http://www.vital4age.eu,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.creditwallet.net,2,0,2,1,0,0,0,0,0
http://www.newleaf.org.in,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.demo.essarinfotech.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.legendsdtv.com,0,0,1,1,0,0,0,0,0
http://www.sribinayakelectricals.com,0,0,2,0,0,0,0,0,2
http://www.schuh-zentgraf.de,0,0,0,1,0,0,0,0,0
http://www.avto-pobeda.ru,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ohelloguyqq.com,0,0,0,0,0,0,0,0,0
http://www.hochzeit.at,1,0,4,3,0,0,0,0,0
http://www.marketing-material.ieiworld.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.saintlouis-viry.fr,0,0,0,0,0,0,0,0,0
http://www.ozono.org.es,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ministerepuissancejesus.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.lahmar.choukri.perso.neuf.fr,0,0,0,0,1,0,0,0,0
http://www.lhs-mhs.org,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.reclamus.com,0,0,2,0,0,0,0,0,0
http://www.stopmeagency.free.fr,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.izzy-cars.nl,0,0,0,0,0,0,0,0,0
http://www.softworksbd.com,0,0,1,0,0,0,0,0,0
http://www.weforwomenmarathon.org,1,0,2,0,0,0,0,0,2
http://www.oaspodpaskdjnghzatrffgcasetfrd.cf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.nevergreen.net,3,0,2,0,0,0,0,0,0
http://www.inevo.co.il,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.viisights.com,0,0,11,0,0,0,0,0,0
http://www.gamma01.website,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vgp3.vitebsk.by,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.sitemar.ro,0,0,0,0,0,0,0,0,0
http://www.eestiblogid.ee,0,1,3,0,0,0,0,0,0
http://www.cerquasas.it,0,0,0,0,0,0,0,0,0
http://www.gold-city.it,0,1,1,0,0,0,0,0,0
http://www.icybrand.eu,0,0,0,0,0,0,0,0,0
http://www.bag-online.com,0,0,1,0,0,0,0,0,0
http://www.afive.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.avp-mech.ru,0,0,0,0,0,0,0,0,0
http://www.premium34.tmweb.ru,2,0,0,0,0,0,0,0,0
http://www.uponor.otistores.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.killerjeff.free.fr,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.srv20.ru,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.kolman.flatitleandescrow.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.temnhankimloai.com,2,0,2,1,0,0,0,0,0
http://www.creditwallet.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.gold-city.it,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.icybrand.eu,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pieiron.co.uk,0,0,1,0,0,0,0,0,0
http://www.sicuxp.sinerjimspor.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.deleondeos.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.adserv.sklice.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.wonchangvacuum.com.my,0,1,6,0,0,0,0,0,3
http://www.gosciniec-paproc.pl,0,0,0,0,0,0,0,0,0
http://www.proascolcolombia.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.jktdc.in,2,0,0,1,0,0,0,0,0
http://www.cifor.com,0,0,0,0,0,0,0,0,0
http://www.areadiprova.eu,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.profill-smd.com,0,0,0,0,0,0,0,0,0
http://www.pradakomechanicals.com,2,0,0,0,0,0,0,0,0
http://www.blog.replacemycontacts.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.avppet.com,2,0,2,1,0,0,0,0,0
http://www.rst-velbert.de,0,0,0,0,0,0,0,0,0
http://www.gasthofpost-ebs.de,0,0,0,0,0,0,0,0,0
http://www.lunchgarden.com,2,0,0,0,0,0,0,0,0
http://www.spfonster.se,5,0,2,2,0,0,0,0,1
http://www.trarydfonster.se,5,0,2,2,0,0,0,0,1
http://www.csaladipotlek.info,0,0,0,0,0,0,0,0,0
http://www.inclusivediversity.co.uk,0,0,0,0,0,0,0,0,0
http://www.dashlinen.testing-domain-live.co.uk,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.dicoz.fr,0,0,0,0,0,0,0,0,0
http://www.tesia.it,2,0,1,0,0,0,0,0,1
http://www.ostsee-schnack.de,4,0,0,0,0,0,0,0,0
http://www.szinhaz.hu,9,0,3,0,0,0,0,0,2
http://www.technix.it,0,0,3,0,0,0,0,0,2
http://www.reifen-simon.com,0,0,1,0,0,0,0,0,1
http://www.scantanzania.com,0,0,0,0,0,0,0,0,0
http://www.gov.f3322.net:1717,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.huecobi.de,0,0,0,0,0,0,0,0,0
http://www.cennoworld.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.healthybloodpressure.info,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.betterhomeandgardenideas.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.srimahaphotschool.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.yigitakcali.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.wonderph.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.soyter.pl,0,0,0,0,0,0,0,0,0
http://www.shean76.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tazzatti.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.hitekshop.vn,0,0,0,0,0,0,0,0,0
http://www.ozowarac.com,0,0,0,0,0,0,0,0,0
http://www.cennoworld.com,0,0,0,0,0,0,0,0,0
http://www.goooglesecurity.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.mangiamando.com,1,0,10,2,1,0,0,0,0
http://www.wohnmoebel-blog.de,0,0,0,0,0,0,0,0,0
http://www.agrimont.cz,0,0,1,0,0,0,0,0,0
http://www.schluckspecht.com,0,0,0,0,0,0,0,0,0
http://www.lambrusco.it,0,0,4,1,0,0,0,0,3
http://www.eeps.me,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.megatron.ch,0,0,2,0,0,0,0,0,0
http://www.eielectronics.ie,5,0,0,2,1,0,0,0,0
http://www.bvb-fanabteilung.de,2,0,2,0,0,0,0,0,0
http://www.drteachme.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.carvoeiro.com,4,0,0,0,0,0,0,0,0
http://www.wiiux.de,0,0,0,0,0,0,0,0,0
