url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.21cnjy.com,0,0,3,0,0,0,0,0,1
http://www.xrcch.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.njtu.edu.cn,0,0,0,0,0,0,0,0,0
http://www.cssn.cn,0,2,10,0,5,0,0,0,1
http://www.cjn.cn,10,0,5,0,1,0,0,0,5
http://www.huaxia.com,3,0,0,0,0,0,0,0,0
http://www.beisen.com,0,24,5,1,0,0,0,0,0
http://www.wo.com.cn,0,0,0,0,0,0,0,0,0
http://www.diyiziti.com,0,0,5,0,0,0,0,0,4
http://www.btsou.org,0,0,0,0,0,0,0,0,0
http://www.5idhl.com,0,1,14,0,1,0,0,0,10
http://www.sui.com,2,0,0,0,0,0,0,0,0
http://www.imaxmv.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.cardbaobao.com,2,0,3,0,0,0,0,0,1
http://www.dxsbb.com,0,0,1,0,0,0,0,0,0
http://www.jdy.com,4,0,7,6,3,0,0,0,2
http://www.beian.gov.cn,0,0,1,0,0,0,0,0,1
http://www.ruby-china.org,0,1,2,0,0,0,0,0,0
http://www.juhe.cn,0,1,0,2,0,0,0,0,0
http://www.yundaex.com,0,0,0,0,0,0,0,0,0
http://www.biquyun.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.otomedream.com,0,0,0,0,0,0,0,0,0
http://www.ccidcom.com,0,0,3,0,2,0,0,0,2
http://www.chinabyte.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.bb868.com,0,0,1,0,0,0,0,0,1
http://www.21cn.com,12,0,7,7,1,0,0,0,3
http://www.cyzone.cn,0,0,11,0,0,0,0,0,10
http://www.tedu.cn,0,0,0,0,0,0,0,0,0
http://www.gamfook.com,0,0,3,0,0,0,0,0,2
http://www.huzhan.com,2,0,0,0,0,0,0,0,0
http://www.neihan8.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.yizhuan5.com,0,1,0,0,0,0,0,0,0
http://www.91flac.com,0,0,4,0,0,0,0,0,3
